NET_RATING_ADJUSTED,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,TS_PCT,EFG_PCT,PLAYER_NAME,TEAM_ABBREVIATION,COMPOSITE_SCORE
1.581249999999999,1.5562500000000057,0.025000000000005684,0.5741804511278196,0.5454461152882205,Matisse Thybulle,POR,0.4953490247944131
1.5142857142857142,3.335714285714289,-1.9285714285714306,0.5741804511278196,0.5454461152882205,Tyrese Maxey,PHI,0.47130890408451537
1.415384615384615,2.761538461538464,-1.2538461538461547,0.5741804511278196,0.5454461152882205,De'Andre Hunter,ATL,0.46658485607054545
1.45,3.125,-1.7583333333333258,0.5741804511278196,0.5454461152882205,Coby White,CHI,0.45367605857132326
1.4750000000000005,-1.2666666666666657,2.6416666666666657,0.5741804511278196,0.5454461152882205,Walker Kessler,UTA,0.42834921909011436
1.3214285714285712,1.8499999999999943,-0.5285714285714249,0.5741804511278196,0.5454461152882205,Luke Kornet,BOS,0.4177743310217665
1.3142857142857143,-1.335714285714289,2.671428571428578,0.5741804511278196,0.5454461152882205,Moses Moody,GSW,0.3966261009127389
1.276923076923077,0.5230769230769141,0.7461538461538453,0.5741804511278196,0.5454461152882205,Daniel Theis,LAC,0.39377582350721485
1.1812499999999995,3.2562500000000085,-2.075000000000003,0.5741804511278196,0.5454461152882205,Kevin Knox II,POR,0.3845916759744162
1.2214285714285715,0.5214285714285722,0.6142857142857139,0.5741804511278196,0.5454461152882205,Aaron Wiggins,OKC,0.36519151743714395
1.1090909090909093,1.5,-0.30000000000001137,0.5741804511278196,0.5454461152882205,Keegan Murray,SAC,0.3637552754690655
1.15,1.625,-0.5583333333333229,0.5741804511278196,0.5454461152882205,DeMar DeRozan,CHI,0.3513253942648243
1.1214285714285714,0.9785714285714278,0.12857142857141923,0.5741804511278196,0.5454461152882205,Dorian Finney-Smith,BKN,0.34831588821638665
1.114285714285714,0.4642857142857082,0.6714285714285779,0.5741804511278196,0.5454461152882205,Jonathan Kuminga,GSW,0.3478486949917231
1.0400000000000003,1.2000000000000028,-0.1600000000000108,0.5741804511278196,0.5454461152882205,Thomas Bryant,MIA,0.3270208215720761
0.95,2.424999999999997,-1.4583333333333286,0.5741804511278196,0.5454461152882205,Patrick Williams,CHI,0.3104257841838674
0.9090909090909092,2.799999999999997,-1.9000000000000057,0.5741804511278196,0.5454461152882205,Kevin Huerter,SAC,0.2966770181990707
0.9199999999999999,1.25,-0.30999999999998806,0.5741804511278196,0.5454461152882205,Rudy Gobert,MIN,0.29356251313921256
0.9142857142857137,2.035714285714292,-1.1285714285714334,0.5741804511278196,0.5454461152882205,Tobias Harris,PHI,0.29324687122763254
