OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,DREB_PCT_ADJUSTED,BLK,STL,TS_PCT,FG3_PCT,PIE_ADJUSTED,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,COMPOSITE_SCORE_NORM,SALARY,VORPD,CLUSTER,ARCHETYPE,PCA_X,PCA_Y
-2.673333333333332,1.0133333333333354,0.1087333333333333,-0.0875333333333333,0.3,0.7,0.489,0.316,-0.0195333333333333,Davion Mitchell,SAC,2021-22,22.93,8435395.0,0.1608,2,Defensive Specialist,-1.7881017359686284,1.4185439291299142
-0.0285714285714391,-1.414285714285711,-0.0929285714285714,-0.0052857142857142,0.2,0.3,0.531,0.335,-0.0301428571428571,Davis Bertans,DAL,2021-22,24.66,925258.0,3.3353,0,Bench / Fringe Player,-1.6563656867045808,-0.769393105349863
-1.899999999999992,1.0769230769230802,-0.0383076923076923,-0.0019230769230769,0.2,0.5,0.624,0.43,-0.0132307692307692,Davon Reed,DEN,2021-22,33.69,925258.0,13.0947,5,3-and-D Wing,-0.6720266769372595,-0.374326326431725
4.0,2.518749999999997,-0.0666249999999999,0.059625,0.5,0.3,0.593,0.286,0.0127499999999999,Day'Ron Sharpe,BKN,2021-22,48.08,4544933.0,5.832,6,Stretch Big,0.8253124566612425,-1.43801066869411
4.126666666666665,-4.186666666666667,0.1277333333333333,-0.0535333333333333,0.4,1.2,0.549,0.297,0.0164666666666666,De'Aaron Fox,SAC,2021-22,47.06,26976262.0,0.9448,3,Perimeter Playmaker,0.7789712171277509,2.3455510427060773
0.309090909090898,-1.845454545454558,-0.0806363636363636,-0.042090909090909,0.4,0.7,0.547,0.379,-0.04,De'Andre Hunter,ATL,2021-22,26.36,16946106.0,0.2824,5,3-and-D Wing,-1.4526104270050486,0.0381900646552425
-0.1285714285714192,0.664285714285711,0.0162857142857142,0.0155714285714285,0.5,1.4,0.529,0.374,0.003,De'Anthony Melton,MEM,2021-22,43.81,2240413.0,9.925,3,Perimeter Playmaker,0.4421128626297207,1.1270805887047466
-9.591666666666669,-2.3666666666666742,-0.0959166666666666,0.1231666666666666,0.7,0.3,0.641,0.0,0.024,DeAndre Jordan,PHI,2021-22,48.04,1650632.0,16.0339,4,Rim Protector,0.7688226503266304,-4.128248560813964
-1.8500000000000083,-1.328571428571422,-0.0434285714285714,-0.027,0.4,0.9,0.601,0.417,-0.0247857142857142,DeAndre' Bembry,MIL,2021-22,33.26,925258.0,12.63,5,3-and-D Wing,-0.7062357522890627,0.2341977355808614
2.231250000000003,-1.625,0.1154375,-0.0284375,0.3,0.9,0.59,0.352,0.0562499999999999,DeMar DeRozan,CHI,2021-22,52.56,17867039.0,1.7343,3,Perimeter Playmaker,1.351149212551202,1.7256178375547897
