ON_OFF_DIFF,INFLUENCE_SCORE,TS_PCT,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,FG3_PCT,STL,BLK,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,SEASON,SALARY,W_PCT,SEASON_WEIGHT,IS_SHOOTER,PC1,PC2,PC3,COMPOSITE_SCORE,COMPOSITE_SCORE_NORM,VAR,VORPD
-3.2669331909785493,0.1119099339680824,0.535454229512356,0.5345601996257074,-1.749981285090447,-0.018231316281971312,0.3505792081701908,0.9,0.2,Saddiq Bey,1630180,DET,2021-22,4449412.0,0.28,0.2,1,-0.8105908759419914,1.5132502963659966,-0.372168606326405,-0.024451149139862335,35.29,14.739999999999998,3.3128
3.0614311447131426,0.08601629927487729,0.5444069574359323,0.7241947083132075,1.730612354424949,-0.04361143133150862,0.33903150390873155,0.7,0.5,Deni Avdija,1630166,WAS,2021-22,10453345.0,0.427,0.2,1,-0.5520785980722906,0.05336232329195903,2.0175598686903755,0.22429937668385555,39.6,19.05,1.8224
6.086953347979012,0.0993810257140269,0.5401142701849289,0.29067213167247447,2.8287361106663553,-0.055865765794614,0.3579568169439746,1.2,0.6,Tari Eason,1631106,HOU,2022-23,4540077.0,0.268,0.35,1,0.5661453879601027,-0.19282976202365887,2.4467346146935567,0.7804764573114413,49.25,32.366,7.129
-2.5602078020746557,0.08960395445082009,0.65885260625603,2.871831792216837,-2.7489129217328467,-0.05157005338941919,0.3598679655877788,0.5,0.5,Dwight Powell,203939,DAL,2021-22,2908757.0,0.634,0.2,1,0.3365289909131591,-1.7415477226179101,-2.0898532786207644,-0.8400126010314539,21.14,0.5899999999999999,0.2028
-0.5311092925441722,0.13391329081352615,0.5626608857711183,0.7487977099236723,-0.6353435114503843,0.00958687977099235,0.37270702022577606,1.0,0.4,Mikal Bridges,1628969,BKN,2023-24,21909494.0,0.39,0.45,1,0.6625630868076046,0.6945126437621354,-0.5096026683465156,0.3991163008882589,42.64,25.512,1.1644
0.3659299792611784,0.10309446331164131,0.6443403956977581,1.8440284762318664,-0.6027406993508626,-0.05144182998420288,0.3884944574095683,0.6,0.5,Obi Toppin,1630167,IND,2023-24,12318591.0,0.573,0.45,1,0.8906732968754651,-2.263485911527189,-1.4686693095791707,-0.5870370895053996,25.53,8.402000000000001,0.6821
-5.29765093952004,0.1287407786705501,0.5905540305988536,0.5537531147632793,-2.6226362796427423,0.018073886384634755,0.35711438829117437,0.7,0.7,Nikola Vučević,202696,CHI,2022-23,17183156.0,0.488,0.35,1,-0.004995698941816187,0.5618835066062527,-1.7644748145691493,-0.24768388854292026,31.42,14.536000000000001,0.8459
-7.85044361893564,0.08986357235723975,0.5760485407515369,-0.7778564199751121,-2.8795646316386585,-0.05400118607904186,0.39225377929321803,0.9,0.9,Patrick Williams,1630172,CHI,2022-23,14398300.0,0.488,0.35,1,-0.852142553366782,-0.7237153065154647,-2.4563276633526248,-1.1877522371195268,15.11,0.0,0.0
1.9737655396660614,0.08251895193392907,0.5770556079295739,-0.22356239758258373,0.7500157854383145,-0.03021698212487033,0.3837226601811473,0.8,0.5,Nickeil Alexander-Walker,1629638,MIN,2023-24,13340858.0,0.683,0.45,1,0.019529044726207298,-1.0804372953081396,0.2314864127057534,-0.2549372490145583,31.29,14.161999999999999,1.0616
5.241868425390982,0.06373495835309742,0.6128361380105521,1.7650665782708974,0.5883555260902992,-0.017528091714773573,0.36358621528090723,0.6,0.6,Kevon Looney,1626172,GSW,2022-23,6399244.0,0.537,0.35,0,0.6097094868602753,-1.717533772959444,0.6853595333950533,-0.057768062207667975,34.71,17.826,2.7856
7.768442003488681,0.10380230569684994,0.5965649752692526,1.9628052795251267,1.2458524528722286,0.032145343949109124,0.3757740763206638,0.7,0.9,Derrick White,1628401,BOS,2022-23,22477346.0,0.695,0.35,1,1.8968217894506147,-1.2521829474297446,0.9016478530901453,0.7381744261956863,48.52,31.636000000000003,1.4075
-4.049201663775924,0.07593332958121903,0.5979002329229844,-0.9093928636683889,0.4739865834877709,-0.03703709117485839,0.39565980313378873,0.9,0.5,Cason Wallace,1641717,OKC,2023-24,5121225.0,0.695,0.45,1,-0.4573513263339544,-1.427561661318372,-0.9622282197725788,-0.8604822067338664,20.79,3.661999999999999,0.7151
4.982765700551088,0.09108588304858986,0.6113146513328179,4.066117434569245,-0.5348555070883356,-0.05792242025627045,0.36548225619650354,1.2,0.4,Mikal Bridges,1628969,PHX,2021-22,18107012.0,0.78,0.2,1,1.7483851295039625,-1.09109590047798,0.10927678047126099,0.5309620015341756,44.92,24.37,1.3459
-6.465949652315904,0.08537568114549549,0.5616821127993125,-3.498492436889761,1.7387716901907235,-0.03756864133825737,0.3780595518867925,0.5,0.4,Christian Braun,1631128,DEN,2023-24,4330686.0,0.695,0.45,1,-2.170420159459071,-0.6121960662254413,-0.10731001092320594,-1.2314722755637757,14.35,0.0,0.0
0.995728243715994,0.13004476701218792,0.619260795296133,2.5852480417754644,1.171348083001234,-0.023190325683660834,0.3718303134182175,0.6,2.3,Chet Holmgren,1631096,OKC,2023-24,12082222.0,0.695,0.45,1,2.15784113449329,-2.657997509984293,-0.10510022883694088,0.2134103095207845,39.41,22.281999999999996,1.8442
-6.8518095787935325,0.09258498808477927,0.6012012213297355,-0.49576094510077146,-2.148297428769986,-0.07579133236464718,0.3818888286334057,0.7,0.1,Harrison Barnes,203084,SAC,2023-24,16718088.0,0.561,0.45,1,-1.2535621152923269,-0.773388999680406,-2.2144074032879515,-1.3358718380557828,12.54,0.0,0.0
-0.4801347905859852,0.06908497840467086,0.5757081533722572,2.9221983080740137,-1.603330045137952,-0.03108391474606164,0.35653580144593583,0.6,0.6,Kevon Looney,1626172,GSW,2021-22,5817514.0,0.646,0.2,0,-0.24655692981009475,-0.5150110749077343,-0.3244923153003907,-0.34372515927981956,29.75,9.2,1.5814
-1.0365477919057282,0.1256310099827097,0.6069130917039116,2.051126218925979,-2.5738325779425852,-0.017136828732316978,0.35301631853785903,0.4,0.8,Jonas Valančiūnas,202685,NOP,2023-24,9146554.0,0.598,0.45,1,0.39955018039157214,-0.473888056708273,-1.390363425073005,-0.2742188607821425,30.96,13.832,1.5123
-2.8244662756019268,0.14765359145682422,0.5468651535437934,1.2580176808414532,-3.145044202103633,0.02942363575745845,0.3446917974157822,0.8,0.3,Jalen Green,1630224,HOU,2023-24,29550979.0,0.5,0.45,1,0.026879326531096922,2.166846583920225,-1.1093489575912097,0.39235000196259023,42.52,25.392000000000003,0.8593
