Player Name,Team,Season,Archetype,Composite Score,Salary,Value Per Dollar (VORPD),Offensive Rating (Adjusted),Defensive Rating (Adjusted),ON/OFF Differential,Influence Score,True Shooting %,Blocks Per Game,Steals Per Game,Assist % (Adjusted),Three-Point %,Is Real Shooter,Salary ($M),Rank
Robert Williams III,BOS,2021-22,Two-Way Big,44.39,925258.0,20.4635,2.3923076923077105,2.069230769230757,3.7135825930307744,0.0774885430426819,0.6918619914525171,2.2,0.9,-0.0477692307692307,0.3409974093264248,0,0.93,172
Aleksej Pokusevski,OKC,2021-22,Defensive Wing,56.85,925258.0,33.93,0.954999999999984,3.6500000000000057,8.470182762710676,0.0982922898435428,0.5040630248386812,0.6,0.6,0.0366999999999999,0.289,1,0.93,74
Gary Harris,ORL,2021-22,Perimeter Scorer,48.39,2642717.0,8.6782,1.4874999999999972,1.3062500000000057,5.012395540433329,0.0910606467370866,0.5691290421067916,0.1,1.0,-0.051125,0.384,1,2.64,131
Austin Reaves,LAL,2021-22,Defensive Wing,44.94,10135254.0,1.9224,1.9466666666666723,3.0066666666666606,6.607989066732052,0.0711317322310131,0.5878655556282081,0.3,0.5,-0.0220666666666666,0.317,1,10.14,165
Isaiah Jackson,IND,2023-24,Two-Way Big,35.26,6687235.0,1.4661,-3.323076923076925,4.123076923076923,-0.7197582573532363,0.1063500438731527,0.6445457204433498,1.0,0.6,-0.0723076923076923,0.3558647214854111,0,6.69,271
Cole Anthony,ORL,2022-23,Perimeter Scorer,54.38,4796453.0,6.0303,2.739999999999995,-0.3199999999999932,4.623546164246721,0.1193837899630016,0.5712143060430699,0.5,0.6,0.0907333333333333,0.364,1,4.8,83
Gradey Dick,TOR,2023-24,Bench / Role Player,23.32,4391190.0,0.0,-4.335714285714289,-2.271428571428572,-8.968708246371992,0.0924132894959447,0.5533729909936808,0.0,0.6,-0.0642142857142857,0.365,1,4.39,369
KJ Martin,PHI,2023-24,Bench / Role Player,28.43,6000000.0,0.4957,-3.331249999999997,0.6749999999999972,-3.5575489490385888,0.0722051021047917,0.5685441110613524,0.2,0.4,-0.0424374999999999,0.286,1,6.0,332
Kyle Lowry,PHI,2023-24,Bench / Role Player,41.72,2020490.0,8.0495,-2.6312499999999943,-0.4249999999999971,-3.1131077812572605,0.0753482561576354,0.588658251231527,0.4,1.0,0.0755625,0.392,1,2.02,201
Josh Okogie,PHX,2023-24,Defensive Wing,36.2,2020490.0,5.3175,-0.8214285714285836,1.257142857142853,-2.909758257353236,0.0702286570092677,0.5618292560741421,0.4,0.8,-0.0565714285714285,0.309,1,2.02,265
Norman Powell,LAC,2022-23,Bench / Role Player,37.21,16384272.0,0.7174,-2.3117647058823536,1.0411764705882405,-7.414221976286599,0.1520396813547898,0.6057357822899991,0.3,0.8,-0.0549411764705882,0.397,1,16.38,233
Ish Wainright,PHX,2022-23,Defensive Wing,40.34,1017781.0,14.624,0.4823529411764724,3.4764705882353013,4.182451050961412,0.063588974182444,0.5434955058328553,0.4,0.6,-0.0786470588235294,0.329,1,1.02,201
Dwight Howard,LAL,2021-22,Bench / Role Player,29.56,925258.0,4.4355,0.4466666666666725,-2.9933333333333394,-3.5064763869053124,0.0897225650550465,0.6187763107244592,0.6,0.6,-0.0740666666666666,0.3409974093264248,0,0.93,336
Chimezie Metu,SAC,2021-22,Versatile Scorer,42.54,925258.0,18.464,-1.8733333333333348,0.5133333333333354,0.5801966403426969,0.1012094415274462,0.5500513126491646,0.5,0.9,-0.0552666666666666,0.306,1,0.93,188
Nicolas Batum,PHI,2023-24,Perimeter Scorer,40.45,4928844.0,3.0421,3.5687499999999943,-0.7250000000000085,3.0246829104280923,0.0503861576354679,0.5927783251231528,0.6,0.8,-0.0314374999999999,0.395,1,4.93,215
Scottie Barnes,TOR,2023-24,Elite Playmaker,71.82,34018448.0,1.3629,3.164285714285711,1.028571428571425,7.549082445313358,0.1361431992637903,0.5672633302657932,1.5,1.3,0.1107857142857142,0.341,1,34.02,18
Jimmy Butler III,MIA,2023-24,Elite Playmaker,67.7,45183960.0,0.9349,4.493750000000006,-0.0562500000000056,7.182451050961412,0.1452089339838724,0.6179103573781808,0.3,1.3,0.078625,0.414,1,45.18,28
Josh Green,DAL,2022-23,Perimeter Scorer,41.54,10932043.0,1.4713,2.107142857142847,1.221428571428575,3.2879873320280497,0.0875931501286043,0.6256653580614593,0.1,0.7,-0.0440714285714285,0.402,1,10.93,193
Trent Forrest,UTA,2021-22,Bench / Role Player,40.34,925258.0,16.0863,-0.7000000000000028,-0.1600000000000108,-1.7153170895719076,0.0691947505264635,0.5580221816650288,0.1,0.5,0.0515333333333333,0.185,1,0.93,216
Tre Mann,OKC,2021-22,Versatile Scorer,41.31,5817514.0,2.7252,-0.9450000000000074,-2.25,-1.4342670785906648,0.1093627395075382,0.5134400915846867,0.2,0.8,-0.0163,0.36,1,5.82,202
Talen Horton-Tucker,LAL,2021-22,Versatile Scorer,53.71,925258.0,30.5363,-0.9533333333333188,1.9066666666666665,2.410196640342697,0.0974995635571235,0.5158707066514475,0.5,1.0,0.0299333333333333,0.269,1,0.93,92
Daniel Theis,LAC,2023-24,Bench / Role Player,34.16,10000000.0,0.8704,0.4266666666666623,0.9533333333333333,-0.5686440623238983,0.088445120489948,0.5896341365996538,0.9,0.4,-0.0526666666666666,0.366,1,10.0,287
Markelle Fultz,ORL,2022-23,Versatile Scorer,63.37,1017781.0,37.2516,0.6399999999999864,-1.8199999999999927,-1.1653396407239411,0.1177705297712589,0.5662044700541294,0.4,1.5,0.1527333333333333,0.31,1,1.02,39
Vasilije Micic,CHA,2023-24,Versatile Scorer,57.5,2000000.0,16.022,5.39411764705882,0.4823529411764724,0.8580098831800829,0.1018165291319857,0.5387117943491309,0.1,0.5,0.1557647058823529,0.279,1,2.0,65
Tyrese Maxey,PHI,2022-23,Perimeter Scorer,51.01,30363423.0,0.8416,4.269230769230774,-0.853846153846149,0.036914769894773,0.1418189558232931,0.6009277789122592,0.1,0.8,0.0275384615384615,0.434,1,30.36,103
Kyrie Irving,DAL,2022-23,Elite Playmaker,70.1,29249348.0,1.5263,4.707142857142856,0.8214285714285694,5.996892218742739,0.174152761168568,0.6089257383516367,0.8,1.1,0.0929285714285714,0.379,1,29.25,19
Vlatko Čančar,DEN,2022-23,Bench / Role Player,20.85,1017781.0,0.0,-4.453846153846158,-0.6846153846153697,-10.798644062323898,0.0796177311149359,0.594162172499522,0.2,0.4,-0.0116923076923076,0.374,1,1.02,362
De'Aaron Fox,SAC,2021-22,Elite Playmaker,65.89,26976262.0,1.4989,4.126666666666665,-4.186666666666667,1.1857502684493606,0.1563691161300182,0.5505954793310502,0.4,1.2,0.1277333333333333,0.297,1,26.98,36
Troy Brown Jr.,DET,2023-24,Bench / Role Player,30.75,2800000.0,1.8907,-0.1099999999999852,0.9500000000000028,-5.094223710990601,0.0745227054366227,0.5361345714864947,0.1,0.4,-0.04555,0.333,1,2.8,311
Jamal Murray,DEN,2023-24,Elite Playmaker,67.89,40822138.0,1.0395,6.145454545454555,-0.8363636363636431,3.7535999400708,0.159588339967865,0.5845726738749636,0.7,1.0,0.138090909090909,0.425,1,40.82,26
Garrett Temple,NOP,2021-22,Bench / Role Player,14.56,1669826.0,0.0,-7.326666666666668,-4.326666666666682,-17.258690899331967,0.0703107126116221,0.5169905339089861,0.4,0.7,-0.0401333333333333,0.319,1,1.67,392
Maxi Kleber,DAL,2021-22,Defensive Wing,34.97,7999081.0,1.1894,-0.3285714285714363,1.7857142857142918,0.5591292823214284,0.0713297047107626,0.544501562677577,1.0,0.5,-0.0799285714285714,0.325,1,8.0,287
Keita Bates-Diop,SAS,2021-22,Defensive Wing,35.27,925258.0,10.6068,-3.161538461538456,3.34615384615384,2.261309100668032,0.0824109011140501,0.5722979244031259,0.2,0.5,-0.0787692307692307,0.309,1,0.93,285
Kevin Porter Jr.,HOU,2022-23,Elite Playmaker,63.64,4106715.0,9.2979,2.972727272727269,-2.472727272727284,0.5635149395746748,0.1354218569931901,0.5666186485070717,0.3,1.4,0.1133636363636363,0.366,1,4.11,37
Dyson Daniels,NOP,2022-23,Bench / Role Player,36.33,6165439.0,1.7637,-4.66153846153847,3.7307692307692255,-3.8375472143345855,0.060317847226212,0.5337862586390443,0.2,0.7,0.0161538461538461,0.314,1,6.17,245
Bryce McGowens,CHA,2023-24,Bench / Role Player,28.61,1119563.0,2.8172,-3.0058823529411853,-1.0176470588235276,-0.685396885956026,0.0836465412459516,0.5690240901085143,0.2,0.4,-0.065235294117647,0.333,1,1.12,327
Bennedict Mathurin,IND,2023-24,Bench / Role Player,28.4,8084139.0,0.3642,-2.823076923076925,-2.07692307692308,-9.887547214334584,0.1275637757806557,0.5644414857551139,0.2,0.6,-0.0523076923076923,0.374,1,8.08,333
Dalen Terry,CHI,2023-24,Defensive Wing,47.64,4750680.0,4.6696,1.1692307692307793,2.92307692307692,4.863544429542718,0.0689163494813491,0.5426484211129852,0.3,0.5,0.0169230769230769,0.23,1,4.75,141
Nicolas Batum,LAC,2021-22,Bench / Role Player,33.81,4073423.0,2.0509,-2.5642857142857025,-0.1500000000000056,-5.858664878771929,0.0773844612284665,0.5952650863728195,0.7,1.0,-0.0274285714285714,0.4,1,4.07,291
Chris Duarte,SAC,2023-24,Bench / Role Player,23.62,4000000.0,0.0,-4.299999999999997,-0.4000000000000057,-7.926429549897243,0.0785710266858056,0.5381577170260661,0.1,0.5,-0.0657272727272727,0.346,1,4.0,368
Caleb Houstan,ORL,2023-24,Bench / Role Player,20.32,2019706.0,0.0,-2.5928571428571416,-1.6714285714285635,-4.0886648787719295,0.0706547879700702,0.5791376063120514,0.1,0.3,-0.0930714285714285,0.373,1,2.02,381
Ochai Agbaji,UTA,2022-23,Bench / Role Player,33.89,5106217.0,1.6517,2.566666666666677,0.1266666666666793,-0.1853379060199387,0.0870507879766488,0.5652648569912264,0.3,0.3,-0.0703333333333333,0.355,1,5.11,275
Chris Paul,PHX,2022-23,Elite Playmaker,67.33,1836802.0,22.7972,2.682352941176476,-2.4235294117647044,-1.8275472143345863,0.1089831532202029,0.5588879652318102,0.4,1.5,0.2353529411764706,0.375,1,1.84,26
Anthony Gill,WAS,2022-23,Bench / Role Player,28.83,1836802.0,1.8369,-2.792307692307688,2.984615384615381,0.2401914362306892,0.0683332456746212,0.5890797040915629,0.2,0.1,-0.0852307692307692,0.138,1,1.84,317
Luke Kennard,MEM,2022-23,Perimeter Scorer,38.88,8798961.0,1.5256,3.5071428571428527,0.5714285714285836,4.3046881145401,0.0941301956391639,0.653681914160861,0.1,0.5,-0.041,0.494,1,8.8,219
Thomas Bryant,DEN,2022-23,Bench / Role Player,18.54,1836802.0,0.0,-2.4538461538461576,-3.3846153846153726,-7.167547214334586,0.1179343893388389,0.6515712118167898,0.5,0.3,-0.0946923076923076,0.441,1,1.84,372
Bojan Bogdanovic,DET,2022-23,Perimeter Scorer,45.41,1017781.0,19.6054,2.887500000000003,-2.862499999999997,0.7768384429186602,0.1555173173670291,0.6195909058447375,0.1,0.6,-0.0016249999999999,0.411,1,1.02,155
Mitchell Robinson,NYK,2022-23,Two-Way Big,45.72,10362413.0,1.9555,6.933333333333337,-0.4266666666666623,6.103570450102757,0.0631633864303457,0.6253800636667898,1.8,0.9,-0.0960666666666666,0.3503689839572192,0,10.36,152
Nickeil Alexander-Walker,MIN,2022-23,Bench / Role Player,35.27,12128008.0,0.8092,-2.2928571428571445,0.4428571428571501,-2.805337906019939,0.1006713557601191,0.5687647218085826,0.4,0.5,0.0012857142857142,0.384,1,12.13,261
Jonathan Isaac,ORL,2023-24,Defensive Wing,51.0,13198490.0,1.9354,1.007142857142853,7.428571428571445,10.558016821996093,0.0956762990880686,0.5979768693004291,1.2,0.7,-0.0970714285714285,0.375,1,13.2,107
Trey Lyles,SAC,2023-24,Defensive Wing,41.0,6000000.0,2.5907,3.200000000000003,2.8999999999999915,7.19689915755875,0.081919177770542,0.5893466026657703,0.3,0.3,-0.0687272727272727,0.384,1,6.0,210
Damian Lillard,POR,2022-23,Elite Playmaker,84.26,29293024.0,2.0074,8.14,-1.086666666666673,14.059101527057386,0.2109646614088517,0.6373554725342954,0.3,0.9,0.1904666666666666,0.371,1,29.29,3
Christian Koloko,TOR,2022-23,Defensive Wing,46.11,1017781.0,20.2932,0.2933333333333365,8.413333333333327,10.98021919149473,0.0546505655601128,0.546505655601128,1.0,0.4,-0.0735333333333333,0.3503689839572192,0,1.02,150
Frank Ntilikina,DAL,2021-22,Defensive Wing,40.7,925258.0,16.4754,-2.928571428571445,4.785714285714292,-0.2075420102225784,0.0879328778408944,0.5329265323690573,0.1,0.5,0.0020714285714285,0.342,1,0.93,213
Eric Paschall,UTA,2021-22,Bench / Role Player,15.4,925258.0,0.0,-4.799999999999997,-2.960000000000008,-10.861979708595902,0.1031366772577947,0.5927395244700846,0.1,0.2,-0.0624666666666666,0.37,1,0.93,391
Kyrie Irving,DAL,2023-24,Elite Playmaker,71.97,32174401.0,1.4457,3.5249999999999915,1.5499999999999972,8.324696788060113,0.1655395398299512,0.604158904488873,0.5,1.3,0.0815833333333333,0.411,1,32.17,17
Lonnie Walker IV,BKN,2023-24,Perimeter Scorer,48.14,6100000.0,3.7187,1.1800000000000068,1.7533333333333303,4.522421560993368,0.1297304367228738,0.5520444115866973,0.3,0.6,-0.0387333333333333,0.384,1,6.1,136
Yuta Watanabe,BKN,2022-23,Bench / Role Player,26.55,1017781.0,1.0749,-0.5866666666666731,0.3999999999999915,-2.9442219762865984,0.0778653959502933,0.6131133539393174,0.3,0.4,-0.0664666666666666,0.444,1,1.02,340
James Harden,PHI,2022-23,Elite Playmaker,77.27,31342454.0,1.6532,5.669230769230779,-1.553846153846152,2.8146967880601124,0.14877632532552,0.6023333009130365,0.5,1.2,0.2995384615384615,0.385,1,31.34,11
Patrick Beverley,MIN,2021-22,Versatile Scorer,57.27,925258.0,34.3839,1.5833333333333286,-0.4000000000000057,1.84689915755875,0.0861021101523774,0.5449500642555535,0.9,1.2,0.0969166666666666,0.343,1,0.93,71
Hamidou Diallo,DET,2021-22,Versatile Scorer,50.86,925258.0,27.4561,-0.9666666666666686,1.2266666666666737,1.0690581594573232,0.1162325688352954,0.5456928114333119,0.3,1.2,-0.0616,0.247,1,0.93,110
Desmond Bane,MEM,2022-23,Elite Playmaker,66.2,29377067.0,1.3869,3.4071428571428584,2.271428571428572,8.28913795584144,0.1516771027015551,0.6018932646887107,0.4,1.0,0.07,0.408,1,29.38,30
RJ Barrett,TOR,2023-24,Perimeter Scorer,48.55,24377925.0,0.9473,4.164285714285711,-0.0714285714285836,-1.3709019423506177,0.1488805176997996,0.5793016252910491,0.4,0.5,0.0167857142857142,0.36,1,24.38,131
Cameron Payne,PHX,2021-22,Versatile Scorer,53.66,925258.0,30.4823,-2.821428571428584,3.5714285714285694,-3.87750211203052,0.1204800694258388,0.5126811464929313,0.3,0.7,0.1659285714285714,0.336,1,0.93,93
Caris LeVert,CLE,2021-22,Versatile Scorer,52.1,10256277.0,2.5978,3.791666666666657,-5.866666666666674,-0.1575784390066323,0.1337027114228542,0.5305663151700567,0.4,0.9,0.0504999999999999,0.32,1,10.26,101
Chris Paul,GSW,2023-24,Versatile Scorer,60.0,2020490.0,17.0968,-0.9357142857142832,1.8714285714285808,1.1468991575587502,0.0849387165604032,0.5515501075350862,0.1,1.2,0.1807857142857143,0.371,1,2.02,50
Cameron Johnson,BKN,2023-24,Perimeter Scorer,43.35,18528098.0,0.9658,1.3800000000000097,-1.3466666666666782,0.756859259366691,0.1103283983435593,0.5806757807555752,0.3,0.8,-0.0227333333333333,0.391,1,18.53,187
Justin Holiday,DEN,2023-24,Bench / Role Player,29.45,3000000.0,1.3313,-1.7545454545454504,2.4636363636363683,-3.470862044158559,0.0611500371752361,0.5879811266849629,0.2,0.6,-0.0599090909090909,0.404,1,3.0,322
Goran Dragic,MIL,2022-23,Versatile Scorer,37.46,1017781.0,11.7943,-0.9785714285714278,-2.657142857142873,-1.550898472942613,0.1055680724476855,0.5331720830691187,0.1,0.2,0.0828571428571428,0.359,1,1.02,232
Deandre Ayton,PHX,2021-22,Perimeter Scorer,44.77,24473418.0,0.7892,5.278571428571425,-1.4285714285714306,0.8324978879694802,0.1387432303864317,0.6393697252830957,0.7,0.7,-0.0810714285714285,0.3409974093264248,0,24.47,168
CJ Elleby,POR,2021-22,Bench / Role Player,27.01,925258.0,1.6795,-2.6099999999999994,-2.625,-6.879820706697329,0.0735522055647099,0.5143510878651045,0.3,0.6,-0.06035,0.294,1,0.93,360
Wendell Carter Jr.,ORL,2022-23,Perimeter Scorer,43.88,8678975.0,2.1228,0.8399999999999892,0.7800000000000011,2.8746551551640507,0.1248921523586508,0.6122164331306417,0.6,0.5,-0.0182666666666666,0.356,1,8.68,173
Bojan Bogdanovic,NYK,2023-24,Bench / Role Player,22.65,18000000.0,0.0,-4.3230769230769255,-8.476923076923072,-8.912031749715979,0.1403476872019312,0.5799491206691372,0.1,0.5,-0.0299230769230769,0.398,1,18.0,374
Ben Sheppard,IND,2023-24,Defensive Wing,39.25,2455553.0,5.6175,0.9769230769230716,1.6230769230769226,4.011342060044081,0.0680395359293142,0.5443162874345141,0.0,0.6,-0.0853076923076923,0.314,1,2.46,227
Andre Jackson Jr.,MIL,2023-24,Bench / Role Player,13.73,1954852.0,0.0,-3.0333333333333314,-5.326666666666668,-10.058654470547914,0.056613729988416,0.5836467009115055,0.1,0.3,-0.0379333333333333,0.37,1,1.95,393
JaMychal Green,GSW,2022-23,Bench / Role Player,14.17,1017781.0,0.0,-5.884615384615401,-3.66153846153847,-12.884220241582597,0.1051802792006348,0.622368515980088,0.4,0.4,-0.064,0.378,1,1.02,379
Keon Ellis,SAC,2023-24,Perimeter Scorer,45.3,2025165.0,9.7987,-0.2999999999999971,4.099999999999994,4.791345529452087,0.0746300838362791,0.60674864907544,0.5,0.9,-0.0327272727272727,0.417,1,2.03,163
Daishen Nix,HOU,2022-23,Defensive Wing,45.11,1017781.0,19.3106,-2.027272727272731,2.627272727272711,2.8168401776226624,0.0740167644569031,0.4967568084355914,0.1,0.5,0.0443636363636363,0.286,1,1.02,158
Anfernee Simons,POR,2021-22,Perimeter Scorer,61.28,20127558.0,1.7798,5.290000000000006,1.375,11.63909632294538,0.1414491647382254,0.5797096915501042,0.1,0.5,0.04965,0.405,1,20.13,59
Trey Murphy III,NOP,2023-24,Perimeter Scorer,47.9,21997484.0,1.0203,0.4833333333333485,1.9583333333333428,4.606907831078763,0.1100813671857186,0.6048426768446082,0.5,0.9,-0.0455833333333333,0.38,1,22.0,139
Dario Saric,OKC,2022-23,Bench / Role Player,38.76,1017781.0,13.0716,0.2294117647058726,1.0,-1.345344844835949,0.1079940354626051,0.5806130938849738,0.1,0.4,0.0109411764705882,0.391,1,1.02,220
Jordan Goodwin,MEM,2023-24,Versatile Scorer,47.6,2067392.0,10.7111,-0.5411764705882405,2.0,-3.274220241582596,0.0884564675885407,0.4860245471897844,0.3,0.8,0.0522941176470588,0.298,1,2.07,143
Mo Bamba,PHI,2023-24,Bench / Role Player,21.54,8100000.0,0.0,-6.53125,0.6749999999999972,-7.364220241582595,0.0856876006892323,0.5750845683841096,1.1,0.4,-0.0534374999999999,0.391,1,8.1,378
Tristan Thompson,CHI,2021-22,Bench / Role Player,31.38,925258.0,6.4025,1.2312500000000028,-5.325000000000003,-0.1020317497159786,0.092166708578693,0.5486113605874583,0.4,0.4,-0.0585624999999999,0.3409974093264248,0,0.93,317
Darius Garland,CLE,2023-24,Versatile Scorer,61.83,34708589.0,1.048,0.3307692307692207,-0.4230769230769198,-1.0042167721745907,0.1400112657064325,0.5622942397848695,0.1,1.3,0.133,0.371,1,34.71,44
De'Andre Hunter,ATL,2023-24,Perimeter Scorer,42.46,20504797.0,0.8293,3.046666666666667,-1.3666666666666742,1.124655155164051,0.1206329950155944,0.5913382108607572,0.3,0.7,-0.0622666666666666,0.385,1,20.5,193
Kristaps Porziņģis,BOS,2023-24,Two-Way Big,43.09,27040809.0,0.6521,0.8499999999999943,-0.4285714285714164,-2.950842962414531,0.1568609730636201,0.6350646682737658,1.9,0.7,-0.0355714285714285,0.375,1,27.04,190
Eric Gordon,HOU,2021-22,Perimeter Scorer,43.84,1669826.0,11.0095,0.2533333333333303,1.0133333333333354,5.387964780876016,0.1097684442689189,0.6031233201588951,0.3,0.5,-0.0035999999999999,0.412,1,1.67,175
Montrezl Harrell,PHI,2022-23,Bench / Role Player,30.16,1017781.0,4.6218,-1.8307692307692207,2.146153846153851,-3.503092168921237,0.1082614846618394,0.6082105879878618,0.4,0.3,-0.0664615384615384,0.3503689839572192,0,1.02,311
Moritz Wagner,ORL,2022-23,Defensive Wing,44.22,3999528.0,4.6916,-0.2600000000000051,1.5800000000000125,1.9146586245720565,0.1236426735545162,0.6151376793757027,0.2,0.6,-0.0222666666666666,0.313,1,4.0,164
Cam Thomas,BKN,2022-23,Bench / Role Player,39.33,5469577.0,2.5366,-0.786666666666676,-0.4000000000000057,-3.464220241582596,0.1525642190146725,0.5692694739353453,0.1,0.4,-0.0044666666666666,0.383,1,5.47,212
Josh Green,DAL,2023-24,Bench / Role Player,28.56,12025291.0,0.2581,0.625,-4.650000000000006,-7.898657939955919,0.0753811957580421,0.5843503547135048,0.2,0.8,-0.0324166666666666,0.385,1,12.03,330
Ja Morant,MEM,2021-22,Elite Playmaker,67.35,28684771.0,1.4605,3.171428571428578,-4.135714285714286,-3.153088699513232,0.1892717187015062,0.5735506627318372,0.4,1.2,0.1892857142857143,0.344,1,28.68,31
Blake Griffin,BKN,2021-22,Bench / Role Player,32.22,925258.0,7.3104,-3.799999999999997,-1.1812500000000057,-7.459777339097265,0.0888945710255528,0.5323028205122925,0.3,0.5,0.028375,0.262,1,0.93,309
Jose Alvarado,NOP,2023-24,Defensive Wing,60.6,3959547.0,8.8758,2.583333333333343,4.958333333333343,8.145809248385447,0.0925039209920381,0.5506185773335606,0.3,1.1,0.0044166666666666,0.377,1,3.96,49
Jordan McLaughlin,MIN,2023-24,Defensive Wing,44.2,2020490.0,9.277,-2.2818181818181955,6.345454545454558,4.485798840161433,0.072129602305072,0.6061311118073285,0.1,0.6,0.0459090909090909,0.472,1,2.02,176
Jarrett Allen,CLE,2021-22,Two-Way Big,43.22,14543784.0,1.2214,1.0916666666666544,1.933333333333323,2.8457988401614327,0.1183449749038391,0.6686156774228199,1.3,0.8,-0.0895,0.3409974093264248,0,14.54,182
Jusuf Nurkić,POR,2021-22,Defensive Wing,71.26,14089291.0,3.251,4.690000000000012,4.175000000000011,13.580208783270717,0.1354279806571719,0.5812359684857165,0.6,1.1,-0.0093499999999999,0.268,1,14.09,23
Jock Landale,HOU,2023-24,Defensive Wing,51.08,2020490.0,12.6821,2.6000000000000085,4.75,10.19021919149473,0.0806621656617699,0.580303350084676,0.6,0.4,-0.0219166666666666,0.25,1,2.02,105
Jeremy Lamb,SAC,2021-22,Defensive Wing,51.97,925258.0,28.6558,2.326666666666668,2.6133333333333297,6.234646481644038,0.1008184948801594,0.5334311898421135,0.4,0.6,-0.0022666666666666,0.324,1,0.93,103
Jalen Johnson,ATL,2023-24,Perimeter Scorer,51.48,26396980.0,0.9859,-0.3533333333333388,1.3333333333333286,-0.3497842779132749,0.1071701628513474,0.5824465372355838,0.8,1.2,0.0187333333333333,0.355,1,26.4,103
Hamidou Diallo,DET,2022-23,Defensive Wing,60.26,1017781.0,34.196,0.4875000000000113,7.137500000000003,11.759052955345316,0.1235205050514318,0.5881928811972947,0.3,0.9,-0.046625,0.3503689839572192,0,1.02,54
LeBron James,LAL,2021-22,Elite Playmaker,72.68,38269898.0,1.234,2.046666666666681,-1.4933333333333394,2.2502087832707147,0.1942529165931362,0.6127852258458556,1.1,1.3,0.1739333333333333,0.359,1,38.27,20
Paul George,LAC,2022-23,Elite Playmaker,75.54,41327992.0,1.2119,4.988235294117644,1.5411764705882405,6.225788431937417,0.1724192392868941,0.58645999757447,0.4,1.5,0.0670588235294117,0.371,1,41.33,13
Jabari Walker,POR,2022-23,Bench / Role Player,24.13,1017781.0,0.0,-6.560000000000002,2.5133333333333354,-5.115360457171972,0.0870438537502611,0.5307552057942754,0.2,0.2,-0.0675333333333333,0.286,1,1.02,348
Brandon Clarke,MEM,2022-23,Bench / Role Player,32.48,9998819.0,0.7025,-3.9928571428571473,1.3714285714285808,-4.164211568062583,0.1129909879518072,0.6493734939759036,0.7,0.6,-0.032,0.3503689839572192,0,10.0,295
Lou Williams,ATL,2021-22,Bench / Role Player,42.77,925258.0,18.7126,-3.89090909090909,2.554545454545448,-1.2942080986545772,0.111775616649067,0.519886589065428,0.1,0.5,0.0553636363636363,0.363,1,0.93,185
Dennis Smith Jr.,BKN,2023-24,Defensive Wing,65.74,3000000.0,13.428,-0.2199999999999846,3.6533333333333218,6.304632604012018,0.0920007301587301,0.5287398284984492,0.2,1.2,0.1242666666666666,0.294,1,3.0,31
Bones Hyland,LAC,2022-23,Versatile Scorer,41.52,1836802.0,8.7456,1.1882352941176464,-3.95882352941176,-11.084197690430562,0.1473054473467915,0.5435625363350239,0.3,0.7,0.0750588235294117,0.371,1,1.84,194
Danuel House Jr.,PHI,2022-23,Bench / Role Player,27.07,1017781.0,1.5858,-0.9307692307692292,-0.7538461538461547,-2.2041907516145525,0.0784259105787311,0.5896685005919632,0.2,0.3,-0.0654615384615384,0.336,1,1.02,335
Svi Mykhailiuk,TOR,2021-22,Bench / Role Player,24.43,2672420.0,0.0,-5.75333333333333,-0.8933333333333451,-8.559777339097264,0.0852846874400553,0.5297185555282938,0.1,0.5,-0.0408666666666666,0.306,1,2.67,372
Tyrese Haliburton,IND,2022-23,Elite Playmaker,81.94,36436108.0,1.5502,5.130769230769232,-2.6769230769230745,4.68021919149473,0.1467871734209565,0.6167528294998174,0.4,1.6,0.3021538461538462,0.4,1,36.44,5
Will Barton,TOR,2022-23,Bench / Role Player,27.25,1017781.0,1.7627,-7.506666666666661,-1.086666666666673,-8.949784277913274,0.0941433245511227,0.5172710140171581,0.2,0.5,0.0384666666666666,0.367,1,1.02,333
DeAndre' Bembry,MIL,2021-22,Bench / Role Player,33.43,925258.0,8.6181,-1.8500000000000083,-1.328571428571422,-1.0697704002812545,0.0649576542411356,0.5852040922624833,0.4,0.9,-0.0434285714285714,0.417,1,0.93,295
Damian Jones,SAC,2021-22,Bench / Role Player,34.36,925258.0,9.6233,-1.2733333333333263,-1.1866666666666674,-0.6353673959879824,0.10616001140661,0.6512884135374851,0.8,0.5,-0.0202666666666666,0.345,1,0.93,288
AJ Green,MIL,2023-24,Bench / Role Player,30.71,1119563.0,4.6929,-1.3333333333333286,3.7733333333333263,1.4657988401614328,0.089831599703864,0.5988773313590935,0.1,0.2,-0.0829333333333333,0.408,1,1.12,312
Shai Gilgeous-Alexander,OKC,2021-22,Elite Playmaker,73.77,27875381.0,1.7332,3.954999999999984,-3.25,4.319066832977336,0.1661794442148907,0.5576491416607073,0.8,1.3,0.1686999999999999,0.3,1,27.88,18
Stephen Curry,GSW,2022-23,Elite Playmaker,68.64,47679824.0,0.9057,3.915384615384596,0.3384615384615301,7.61022613031074,0.1920560980782323,0.6466535288829373,0.4,0.9,0.1159999999999999,0.427,1,47.68,24
Rudy Gay,UTA,2022-23,Defensive Wing,47.19,1017781.0,21.3543,-0.3333333333333286,6.126666666666679,7.640222660902736,0.0882019217365328,0.5098376978990341,0.3,0.3,-0.0473333333333333,0.254,1,1.02,136
Lonnie Walker IV,LAL,2022-23,Bench / Role Player,21.91,1017781.0,0.0,-3.640000000000001,-3.86666666666666,-11.449784277913274,0.1131308599032439,0.5713679793093129,0.3,0.5,-0.0520666666666666,0.365,1,1.02,357
